"ID","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
27339,440000,1,1,4,33,-1,-1,-1,-1,0,-1,2976,16911,5945,17165,1176,18377,16911,5945,17165,0,18377,1759,0
27340,170000,1,4,1,37,1,4,0,0,0,0,77959,76115,79274,82034,85664,89274,0,5000,5000,5000,5000,5000,0
27341,50000,1,1,4,38,0,0,0,0,0,0,50620,47164,48004,49307,19218,19465,3000,3014,6047,1000,2320,3000,0
27344,120000,1,3,1,40,-1,-1,0,0,0,0,32161,64308,65015,66571,67634,57798,64308,3000,4000,4000,4000,4000,0
27343,5e+05,1,1,4,37,0,0,0,0,0,0,50140,45984,44584,25404,21140,16074,1864,1593,1538,835,451,553,0
27344,120000,1,1,4,31,-1,-1,-1,-1,-1,-4,15665,2647,10293,3600,0,0,2647,10363,3600,0,0,0,0
27345,180000,1,4,1,33,0,0,0,0,0,0,65226,71031,74866,78534,82246,84014,10000,5000,5000,5000,3787,4391,0
27346,350000,1,1,4,33,-4,-4,-4,-4,-4,-4,2394,1685,563,7535,0,1524,1685,569,7574,0,1524,700,1
27347,20000,1,4,4,30,0,0,-1,0,0,0,7534,4704,15226,16528,16128,19800,2000,15300,2000,0,4200,0,0
27348,160000,1,4,1,39,0,0,0,0,0,4,14658,15666,16694,17697,19023,18584,1258,1286,1289,1615,0,1000,1
27349,290000,1,1,1,37,-4,-4,-4,-4,-4,-4,-17,3465,10069,4225,-4,871,3484,10194,4276,0,875,3854,0
27350,180000,1,4,4,30,-1,-1,-1,4,-1,-1,3229,0,6709,6366,1950,1931,0,6709,0,1950,1931,16486,0
27351,2e+05,1,1,4,34,-1,-1,-1,-4,-4,-4,1125,2184,0,0,0,0,2184,0,0,0,0,0,1
27354,210000,1,4,1,39,-1,-1,-1,-1,-1,-1,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,1443,0
27353,70000,1,4,4,30,1,-1,0,0,0,0,0,11609,13411,14470,18070,15000,11609,2000,1400,5000,300,4220,0
27354,280000,1,4,4,38,4,4,4,4,0,0,163675,168581,170775,166749,168739,166757,9000,6000,5,5858,5741,5608,1
27355,120000,1,3,4,31,1,-4,-4,-4,-4,-4,-94,-2090,-2390,-2390,-2390,-2390,3,0,0,0,0,0,1
27356,260000,1,1,4,45,-1,-1,-4,-1,0,-1,6064,-900,-900,1905,897,4641,0,0,2805,4,4654,3661,0
27357,340000,1,1,4,31,0,0,0,0,0,0,342299,339883,335659,336498,321941,315006,14000,13000,13000,12000,12000,12000,0
27358,260000,1,1,4,29,0,0,0,0,0,0,56050,52079,52083,46703,47500,45030,6000,6000,5000,5000,4000,5000,0
27359,140000,1,1,4,29,0,0,0,0,0,0,34054,34677,35065,35668,36143,37064,1553,1601,1564,1399,2000,2000,0
27360,140000,1,4,1,36,1,-1,0,0,0,0,119279,6771,13380,18415,20135,27390,10000,10000,8000,5000,22000,42000,0
27361,2e+05,1,4,1,38,1,4,4,4,0,0,185471,189921,193731,189136,191335,202780,9000,8300,0,6800,14500,0,0
27364,50000,1,4,4,43,0,0,0,0,0,0,29308,20491,20846,20247,19551,18617,2000,1340,1298,827,676,707,1
27363,130000,1,4,4,27,0,0,0,-4,-4,-4,21920,12390,0,0,0,0,1400,0,0,0,0,0,0
27364,130000,1,1,4,27,0,0,0,-4,-4,-4,71668,47836,0,0,0,0,2000,0,0,0,0,0,0
27365,50000,1,4,4,28,0,0,0,4,0,0,26538,27594,30627,28999,29607,29285,1500,3500,0,1051,1100,1040,0
27366,20000,1,3,1,28,0,0,0,4,0,0,19794,19519,20464,19756,19978,11680,1304,2900,0,773,626,8554,0
27367,390000,1,1,4,28,0,0,0,0,0,0,18891,19521,28868,29661,21907,8205,6000,10000,2000,15000,5000,2000,0
27368,50000,1,4,4,28,4,4,4,4,4,0,45769,47213,48164,48576,43700,44853,2500,2000,1523,200,2000,3388,0
27369,30000,1,4,4,29,1,4,0,0,0,0,24180,23498,24534,25517,25896,26284,0,1715,1700,1100,954,958,0
27370,240000,1,4,1,33,-4,-1,0,0,0,0,15220,7549,127494,102825,99867,99410,7575,125335,3358,2784,2833,2806,0
27371,180000,1,1,4,31,-1,-1,-1,-1,-1,-1,6383,3166,13346,4195,9934,3317,3200,13500,4195,10000,3500,5914,0
27374,420000,1,1,4,31,-4,-4,-4,-4,-4,-4,7714,72910,18030,11831,11564,46623,35527,18444,11943,11620,46856,21804,0
27373,120000,1,1,4,33,4,0,0,0,0,0,52053,52594,53748,54858,56445,58034,2000,2000,2000,2500,2500,2500,1
27374,450000,1,1,4,34,-1,-1,-1,-1,-1,-1,12714,1830,1183,1745,0,7519,1830,1188,1745,0,7519,0,0
27375,20000,1,1,4,34,0,0,0,-4,-4,-4,19569,2700,0,0,0,0,1000,0,0,0,0,0,1
27376,360000,1,4,1,35,-4,-4,-4,-4,-4,-4,-9,-9,-9,-9,1943,2500,0,0,0,1954,2500,0,1
27377,350000,1,4,4,40,0,0,0,0,-1,-1,28194,29334,30900,0,223,223,1500,2000,0,223,223,223,0
27378,180000,1,3,4,44,0,0,0,0,0,0,172064,175287,119687,131725,134124,133961,8000,5018,21000,6000,6000,6000,0
27379,410000,1,4,1,41,0,0,0,0,-1,0,392906,400864,410877,419454,1356,1364,16000,17986,18545,1364,6,0,0
27380,50000,1,3,1,36,0,0,0,0,0,0,44917,46230,49319,50401,18919,19469,2061,4150,2234,750,929,611,0
27381,430000,1,3,1,36,0,0,0,0,0,0,35488,39897,48916,52021,27796,29340,5000,10000,4000,1500,2000,2000,0
27384,2e+05,1,3,3,48,-1,-1,-1,-1,0,0,7331,4760,3529,11711,38079,0,4780,3529,11726,35000,0,0,0
27383,180000,1,1,4,35,0,0,0,0,0,0,52160,46545,43604,43571,19360,20650,3024,3005,3004,3004,3000,0,0
27384,2e+05,1,1,1,35,0,0,0,0,-1,0,29675,28425,20289,43434,149388,136194,9000,2000,31164,157144,10418,69238,0
27385,160000,1,4,1,35,4,4,4,0,0,0,155327,159293,154957,157788,160284,100213,8000,0,7300,7000,4400,1200,1
27386,1e+05,1,4,1,47,0,0,0,0,0,0,72703,74147,76305,77855,78961,80454,2653,3354,3413,3000,2919,2944,0
27387,140000,1,4,4,44,4,0,0,0,0,0,84371,85119,86901,89583,90434,92334,3046,3153,4126,3231,3351,3400,1
27388,120000,1,4,1,43,-1,-1,-4,-1,-1,-1,3974,2809,1021,2311,3868,2980,2816,1021,2321,3868,2980,0,0
27389,360000,1,1,4,37,1,-1,-1,-1,-1,-1,-4,513,1070,-10,2107,627,515,1075,0,2117,630,375,0
27390,120000,1,1,1,41,0,0,0,0,0,-1,115467,54921,56544,58023,17421,105771,2000,2500,2800,1000,109000,4200,1
27391,310000,1,1,1,37,-1,-1,-1,-1,-1,-1,46916,5545,17154,6540,6834,6890,5545,17248,6559,10000,6890,5593,0
27394,180000,1,1,1,44,-4,-4,-4,-4,-4,-4,14787,12224,16564,15047,17884,13630,12898,17266,15053,17884,13630,15463,0
27393,160000,1,4,1,46,0,0,0,0,0,0,116988,114956,114531,106467,106967,109245,4200,5555,4000,4000,4000,4200,0
27394,50000,1,4,1,48,4,0,0,0,0,0,79264,40931,40894,41614,18825,18019,3278,1880,1650,10000,1000,700,1
27395,3e+05,1,4,1,40,0,0,0,0,0,0,25494,28048,30584,33059,35498,39904,3000,3000,3000,3000,5000,5000,0
27396,5e+05,1,3,1,43,0,0,0,0,0,0,57313,54997,44226,40714,37311,27068,4060,5014,5005,4000,5000,0,0
27397,230000,1,4,1,39,1,-1,4,0,0,-1,-430,16659,1984,1984,991,5400,18675,0,991,0,5400,0,0
27398,3e+05,1,3,1,45,-1,-1,-1,4,-1,0,836,390,780,390,780,780,390,780,0,780,0,0,0
27399,180000,1,4,4,41,-4,-4,-4,-4,-4,-4,0,900,910,0,0,0,900,910,0,0,0,0,0
27400,280000,1,4,1,45,-1,-1,-1,-1,-1,-1,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,0
27401,20000,1,3,4,47,-1,0,0,-4,-4,-1,3897,4774,-10,-10,-10,3990,1004,0,0,0,4000,2000,0
27404,360000,1,1,1,37,-1,-1,-1,0,0,0,5225,-1900,14838,15987,13438,16935,6,18024,6036,5005,4514,1075,0
27403,20000,1,4,3,37,0,0,0,0,0,0,19701,20304,19200,17085,17953,19299,2000,1500,2000,2000,2000,1000,0
27404,250000,1,1,1,35,0,0,0,0,-1,0,70767,78906,84078,70507,2841,12606,10000,10000,10000,3000,10000,5000,0
27405,120000,1,1,1,45,0,0,0,0,0,0,118287,117775,117106,118207,116885,123040,5700,5700,6000,5000,10000,0,0
27406,1e+05,1,5,3,44,4,4,0,0,0,0,40199,39218,35464,30456,29420,27104,0,2005,1700,976,2000,3000,0
27407,50000,1,3,1,47,0,0,0,4,0,0,11754,13244,14724,15181,15928,16671,2000,2000,1000,1000,1000,1000,0
27408,470000,1,3,4,31,-1,-1,4,-1,-1,-1,8748,2444,2274,6040,6655,1200,3500,11,6080,6688,1206,0,0
27409,80000,1,4,1,45,-1,-1,-1,-1,-1,-1,10290,40000,0,2303,71637,7893,40000,0,2303,71637,1796,0,0
27410,110000,1,4,4,29,0,0,0,0,0,0,31327,31495,27684,28418,29444,30213,2000,1800,1500,1500,1400,5004,0
27411,280000,1,4,4,30,0,0,0,0,0,0,261604,267238,273951,262720,130384,102181,10000,11075,8974,5184,10000,4000,0
27414,2e+05,1,1,1,37,-4,-4,-4,-4,-4,-4,3509,-8,1898,0,6064,0,0,1906,0,6064,0,1534,0
27413,170000,1,3,1,45,-1,0,0,0,0,0,34778,40441,40937,34090,34894,36829,10000,5000,2000,2000,3000,2000,0
27414,60000,1,4,1,41,1,-1,0,0,0,0,-1584,56557,55839,47797,8064,8284,59854,5011,5000,2500,1000,5000,0
27415,180000,1,4,1,36,0,0,0,0,0,0,184661,183114,183174,183117,179277,183394,7000,7000,7000,6411,7000,7000,0
27416,3e+05,1,4,1,43,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,1
27417,150000,1,4,1,40,0,0,0,0,0,-4,142326,145231,150145,150500,0,0,4500,6114,3500,0,0,0,1
27418,210000,1,1,4,39,-4,-4,-4,-4,-4,-4,28435,7615,0,0,0,0,7637,0,0,0,0,14263,0
27419,50000,1,3,4,37,-1,0,0,0,0,0,20248,50797,53340,45661,20180,21155,45535,3500,1424,2000,1300,754,0
27420,50000,1,1,1,45,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390,1
27421,3e+05,1,4,1,35,-4,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
27424,80000,1,4,1,43,0,0,0,0,0,0,78726,78837,76794,61435,26516,27215,3000,3000,3000,1500,1500,1500,0
27423,170000,1,4,4,31,0,-1,0,0,0,0,172014,167929,116189,192084,120077,92593,168019,5000,6000,7125,5000,4500,0
27424,50000,1,3,1,44,0,0,0,0,0,0,19951,17221,15816,13983,13638,10657,1284,1253,1170,535,387,405,0
27425,140000,1,4,1,40,0,0,0,0,0,0,139284,138095,140725,139401,103929,101148,4945,5254,4861,3649,3653,3700,1
27426,350000,1,4,1,36,0,0,-1,0,-1,-1,32596,16666,32597,16666,16666,32809,1000,32597,1000,16666,32809,526,1
27427,20000,1,4,1,45,-1,-1,-1,-1,-4,-4,836,836,2006,-2830,-7220,-11610,836,2006,1441,0,0,0,0
27428,170000,1,1,4,34,4,4,-4,-4,-4,-1,2097,0,0,0,0,6271,0,0,0,0,6271,0,1
27429,20000,1,3,4,40,0,0,0,0,0,-1,17613,18897,34964,9376,9620,780,1590,1208,1276,520,1560,0,1
27430,240000,1,4,1,44,0,0,0,0,0,0,23904,21643,19743,20298,15475,15854,1400,1400,1300,1000,1000,1000,0
27431,50000,1,4,1,40,0,0,0,0,0,0,31854,28526,60034,25443,19600,19405,1600,2018,1500,1000,1500,1000,1
27434,230000,1,4,1,41,0,0,0,0,0,0,301038,305327,213058,216260,215968,174195,9405,7769,7757,8030,6549,5226,1
27433,1e+05,1,1,1,35,1,4,-1,-1,0,0,3515,2975,2344,12016,10203,5323,10,3141,12021,135,507,6,0
27434,3e+05,1,1,4,45,-1,-1,-1,0,0,0,3016,-2659,40996,41513,38303,36354,0,43655,1754,937,916,1124,0
27435,90000,1,4,1,44,0,0,0,0,-4,-4,87104,90651,92400,0,0,0,5000,4500,0,0,0,0,1
27436,210000,1,1,4,34,0,0,0,0,0,0,218744,218317,73874,73219,96844,94731,10000,5000,5000,30000,4500,15000,0
27437,50000,1,4,4,44,0,0,0,0,0,0,10101,6295,7333,8349,8364,8727,1300,1300,1300,300,500,500,0
27438,4e+05,1,4,1,46,0,0,0,0,0,0,113125,98056,141714,123384,125687,128018,8000,128000,5000,5000,5000,5000,0
27439,3e+05,1,1,1,37,-4,-4,-4,-1,-1,-4,19954,22494,20477,27206,37191,7543,23348,20477,27206,177204,7543,13719,0
27440,150000,1,1,4,34,4,4,4,4,4,4,126115,128860,131426,132703,129080,136996,6300,6100,4900,0,10200,5100,0
27441,5e+05,1,1,1,35,4,0,0,-1,0,0,510367,473584,167684,501496,508213,496801,24913,5874,508229,18089,14070,15009,1
27444,3e+05,1,4,4,38,1,-1,3,4,-1,-1,0,780,780,390,390,390,1560,0,0,390,390,540,1
27443,3e+05,1,1,1,45,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,0
27444,150000,1,1,4,33,-1,4,-1,-1,0,-1,6146,891,8969,6027,5134,1461,0,8969,6027,0,1461,50289,0
27445,410000,1,1,4,34,0,0,0,0,0,0,198954,202511,199348,201941,101964,104837,7000,9000,9000,5000,5000,5000,0
27446,80000,1,1,4,33,0,0,0,0,0,0,77244,78259,79286,69708,49743,48969,3494,3593,3006,1729,2000,1900,0
27447,50000,1,3,4,33,0,0,-1,0,-1,0,8949,9745,30739,30266,14581,12930,1030,31117,2000,14840,259,0,0
27448,140000,1,3,4,33,-4,-4,-4,-4,-4,-4,500,473,-27,3788,0,9386,473,0,3815,0,9386,724,0
27449,150000,1,4,1,33,4,-1,-1,-4,-4,-4,1033,1533,0,0,0,0,1550,0,0,0,0,0,1
27450,20000,1,1,1,33,0,0,0,0,0,0,20276,20134,20298,19269,19254,19484,1326,1326,1287,664,903,500,0
27451,2e+05,1,1,4,33,-1,-1,-1,0,-1,-1,12204,1964,12181,5908,1114,8314,4994,12181,2000,1114,8314,1114,0
27454,110000,1,4,4,44,0,0,0,0,0,0,80338,83483,74258,66409,69895,72234,5000,10000,3000,6000,3300,5000,0
27453,230000,1,4,4,41,4,0,0,0,0,0,225043,229701,229250,229574,213420,218809,10000,11000,9000,9000,9000,9000,1
27454,50000,1,4,1,49,1,4,4,4,4,4,17371,17789,18209,18595,20323,19218,1000,1000,1000,2000,0,1000,1
27455,50000,1,4,4,49,1,4,0,0,0,0,47360,45915,46686,47084,14253,15479,0,2200,2000,1000,2000,2000,0
27456,50000,1,1,1,49,-1,-1,-1,4,-1,0,25801,-1034,6910,6314,18544,12894,0,9000,88,18596,5023,5028,0
27457,310000,1,1,1,50,-1,-1,-1,-1,-1,-1,396,396,0,944,1645,1287,396,0,944,1645,1287,2077,0
27458,10000,1,4,1,49,1,-1,-1,-1,-1,-4,-20,780,0,780,0,0,800,0,780,0,0,0,1
27459,1e+05,1,3,1,50,4,3,4,4,3,4,66204,64551,66924,72209,70451,72179,0,4000,7000,0,3000,3000,0
27460,7e+05,1,4,1,50,-4,-4,-4,-4,-4,-4,3528,2018,2131,5746,733,2913,2024,2131,5750,733,2917,2131,0
27461,330000,1,1,1,50,-4,-4,-4,-4,-4,-4,-17,-17,-17,988,-14,138,0,0,1005,14,150,13,0
27464,3e+05,1,4,1,46,-1,-1,-1,-4,-1,0,1413,15393,-10,-10,7805,5738,15480,0,0,7815,28,6554,0
27463,5e+05,1,3,1,49,0,0,0,0,0,0,260991,214726,230250,188805,192229,2786,7890,20134,20004,7714,3000,1543,0
27464,10000,1,3,1,51,1,-1,4,4,0,0,0,950,1170,780,780,0,950,1000,0,0,0,0,0
27465,70000,1,3,1,50,0,0,0,0,0,0,68725,70413,70004,38104,28931,29143,3220,2220,28931,1000,1050,1054,0
27466,110000,1,4,1,50,1,-1,0,0,0,0,-10684,50928,54711,55926,18030,18367,62000,5000,3000,2000,1000,2000,0
27467,250000,1,4,1,50,0,0,0,0,-4,-1,238215,182156,121786,-329,-494,1541,9000,5000,0,0,2200,0,0
27468,550000,1,3,1,50,4,4,4,0,0,4,491810,534289,494690,504929,501474,446605,51500,0,19067,35696,0,18169,1
27469,390000,1,1,4,47,-1,-1,-4,-1,-1,-1,898,0,0,2584,128,6273,0,0,2584,128,6273,0,0
27470,1e+05,1,6,4,51,4,4,0,0,0,0,104264,101658,97937,98893,101044,96045,0,4134,3954,3611,3298,3401,0
27471,20000,1,4,1,47,4,0,0,0,0,0,17305,17917,18600,19034,19024,19046,1295,1368,1194,570,606,600,1
27474,360000,1,4,1,50,0,0,0,-1,0,0,221855,256171,-229,10527,9564,0,46000,0,10756,5035,0,0,0
27473,60000,1,4,1,50,-1,-1,-1,-1,0,0,7888,13989,9588,18041,14458,12710,14026,9700,18064,4016,5029,2828,0
27474,150000,1,4,1,51,4,4,0,0,4,4,17307,16736,17491,24884,25229,24688,0,1329,7720,1051,0,1987,1
27475,360000,1,3,1,49,0,0,0,0,0,0,170794,153458,136109,114908,111274,110141,5729,5365,4664,3890,3899,4724,0
27476,50000,1,1,4,49,0,0,0,0,0,0,48960,49686,50723,9184,10025,10400,2255,2294,1157,1000,600,0,0
27477,170000,1,1,1,50,1,4,4,4,4,4,152495,155698,159029,160628,162808,163364,7200,7300,5700,6300,3300,9300,0
27478,3e+05,1,4,1,51,1,4,0,0,0,4,198235,193548,198424,204116,214691,218101,0,8000,9000,15500,7000,10000,0
27479,150000,1,3,4,51,-1,-1,-1,-1,-1,-1,3958,3146,2651,2465,4108,4703,3146,2659,2474,4116,4703,4708,0
27480,3e+05,1,3,1,51,-4,-4,-4,-4,-4,-4,1236,-13,-13,2155,2404,-10,0,0,2168,2421,0,0,0
27481,5e+05,1,1,1,57,-4,-4,-4,-4,-4,-4,18726,29914,8340,16561,15664,28935,29914,8340,16561,15701,28935,10000,0
27484,160000,1,4,4,57,-4,-4,-4,-4,-4,-1,-1,-1,-1,-1,-1,600,0,0,0,0,601,0,1
27483,50000,1,1,4,54,4,0,0,0,0,0,9159,10474,10184,6279,7693,15083,1500,1508,1000,1500,1000,2000,0
27484,10000,1,3,4,56,4,4,0,0,0,0,10156,8570,6101,6711,7258,7777,0,1500,2000,2000,2000,2000,0
27485,1e+05,1,3,1,54,4,4,4,3,4,4,81507,83154,88223,85924,86803,88745,3900,7300,0,3200,3500,3420,1
27486,3e+05,1,1,1,58,4,4,4,4,4,4,148265,158230,160244,156171,165556,169250,14000,6000,0,12000,6500,6500,1
27487,30000,1,4,1,57,0,0,0,0,0,0,24911,26241,27514,27831,28795,29285,1750,2000,1240,1200,1100,0,1
27488,90000,1,1,4,54,0,0,0,0,0,0,91671,91656,87106,48730,27535,27751,4508,5110,2000,3000,1000,3000,0
27489,30000,1,3,4,53,0,0,0,0,0,0,29683,26328,27424,28307,28904,29506,1426,1520,1405,1000,1006,1451,0
27490,140000,1,3,1,53,0,0,0,0,0,0,133167,135889,81607,83927,84861,86556,5400,3000,4000,3500,3504,3500,0
27491,50000,1,1,4,53,0,0,0,0,0,0,49514,50463,49793,50034,18336,18720,1771,2061,1300,643,666,686,0
27494,1e+05,1,5,1,53,0,0,0,0,0,0,184438,188238,192080,196000,2e+05,0,3800,3844,3920,4000,0,0,0
27493,30000,1,4,1,49,0,0,0,0,0,0,29707,28853,30107,29923,29474,27729,2000,3000,4000,2000,4000,2000,0
27494,160000,1,3,1,51,0,0,0,-4,-1,-1,4044,4338,-1801,-5513,743,1014,1000,0,0,6256,1050,1000,1
27495,10000,1,3,1,57,0,0,0,4,4,0,7525,6954,9356,9533,9233,9295,1276,2680,477,0,360,1000,0
27496,170000,1,4,1,57,-1,-1,-1,-1,0,-1,794,-2604,396,794,396,396,0,3396,794,0,396,396,1
27497,50000,1,1,1,48,0,0,0,0,0,0,48096,49267,48078,25869,22647,2875,2300,2000,1600,100,250,104,0
27498,5e+05,1,3,1,53,-1,4,4,-4,-1,-1,5008,546,-4,-4,1319,2977,1,0,0,1323,3000,8,0
27499,5e+05,1,3,1,55,4,0,0,0,0,0,613860,512526,334227,145484,125936,91384,37300,11000,4500,4000,4000,1e+05,1
27500,20000,1,4,1,59,3,4,3,3,4,4,6015,7759,8486,8208,7930,8650,2000,1000,0,0,1000,0,1
27501,20000,1,4,1,54,0,0,0,0,0,0,16361,17368,18546,19283,14821,0,1285,1463,1200,296,0,0,0
27504,80000,1,6,1,54,0,0,0,0,0,0,61454,61808,62290,29296,26210,17643,2545,2208,1336,2234,544,348,1
27503,5e+05,1,1,1,58,1,4,0,0,-1,-1,65005,63099,64610,64133,264,264,0,2787,1314,264,264,4709,0
27504,20000,1,3,4,64,0,0,0,0,0,0,16303,17314,18343,19331,18541,18929,1286,1315,1303,663,686,744,0
27505,190000,1,4,4,56,0,0,0,0,0,0,105046,85715,66984,67864,68156,67958,2777,2458,2411,2405,2595,3000,0
27506,160000,1,4,4,59,0,0,0,0,0,0,86249,85764,83764,75088,69753,66574,5000,4214,4014,2500,3000,3000,0
27507,170000,1,1,4,51,0,0,0,0,0,0,201851,195038,189067,180389,137030,129224,6873,7509,5573,4309,4239,5144,1
27508,80000,1,4,1,54,0,0,0,0,0,0,80449,77654,77980,79938,50209,49764,2779,3075,5000,1750,1810,3000,1
27509,180000,1,4,1,57,0,0,0,0,0,0,182329,177183,177694,127051,128564,129128,9000,7000,5000,5000,10000,5000,0
27510,50000,1,3,4,51,4,4,0,0,0,0,51264,48695,32617,18834,15810,15786,68,1510,1724,0,366,1455,1
27511,70000,1,4,4,64,6,5,4,3,4,0,112204,103834,95609,86494,79359,74937,0,0,0,0,2150,2511,0
27514,20000,1,4,1,55,0,0,4,0,0,4,10301,12871,12374,13394,14938,14557,2750,0,1231,1777,0,4859,1
27513,330000,1,4,1,48,-1,-1,-1,-1,0,0,933,12663,10151,60841,41945,21183,12701,10183,62619,1945,1183,115647,0
27514,330000,1,3,1,57,-4,-4,-4,-4,-4,-4,3524,264,248,784,220,256,300,250,800,300,300,200,0
27515,320000,1,1,1,51,-4,-4,-4,-4,-4,-4,1834,556,1624,7728,5781,3896,556,1624,7764,5781,3896,2184,0
27516,140000,1,3,1,59,-1,-1,-1,-1,-1,-1,2859,3447,0,2061,0,3035,3447,0,2061,0,3035,2304,0
27517,20000,1,4,1,55,0,0,0,0,0,0,15793,16823,17848,27843,19354,19938,1300,1304,1320,1137,1000,510,0
27518,70000,1,3,1,53,-1,-1,-1,4,0,0,714,714,864,864,864,864,714,864,714,714,714,714,0
27519,240000,1,4,4,67,0,0,0,0,0,0,542827,508581,471796,468204,442401,419209,20225,17389,80167,15167,16000,13133,0
27520,460000,1,4,1,54,0,0,0,0,0,0,177520,174746,168279,171579,163450,160547,8000,9000,8154,6000,6000,6000,0
27521,80000,1,1,4,56,0,0,0,0,0,0,89088,83558,84848,63373,20324,23749,3400,2983,1501,5000,5000,5000,1
27524,20000,1,4,4,56,0,0,4,4,4,0,15397,17819,18239,19094,12393,13037,3000,1000,1500,0,1000,1000,0
27523,2e+05,1,3,1,54,0,0,0,4,0,0,1749,3939,7856,3640,3656,6273,3000,4031,5,16,6005,733,1
27524,2e+05,1,4,1,51,4,-1,-1,-1,-1,-1,206,2524,1261,0,1261,-1261,2524,1261,0,1261,0,5244,1
27525,420000,1,3,1,53,-1,-1,-4,-4,-4,-4,3717,-2953,-2953,-2953,-2953,-2953,5,0,0,0,0,0,0
27526,130000,1,4,4,54,0,0,0,0,-4,-4,30184,31795,31467,-440,-240,-240,2419,1000,0,200,0,0,0
27527,30000,1,4,3,53,1,-4,-1,4,0,0,0,0,4070,3825,3825,0,0,4070,0,0,0,0,1
27528,110000,1,4,1,51,0,0,0,0,0,0,54051,55126,57239,104353,48308,49693,1974,3000,49000,1569,2000,2000,1
27529,360000,1,4,1,51,-1,-1,-1,-1,0,0,14093,10575,7675,18604,20461,33404,10575,7685,18610,8000,21004,0,0
27530,50000,1,4,1,56,1,4,4,0,0,0,48141,50783,49581,36828,19361,19780,3739,28,1504,670,708,681,0
27531,70000,1,3,1,54,0,0,0,0,0,0,64527,59996,57417,54558,58968,63456,2519,5015,4000,5950,6000,2507,0
27534,420000,1,3,1,59,0,0,0,0,0,0,24389,21234,24524,21318,21496,19704,1733,10026,1606,2006,707,1037,0
27533,50000,1,3,1,57,0,0,0,0,0,0,49543,41465,24091,20071,19221,19624,1500,1328,1600,700,696,707,0
27534,450000,1,4,1,55,4,4,-4,-4,-4,-4,2500,0,0,0,0,0,0,0,0,0,0,0,1
27535,50000,1,4,1,56,0,0,0,-1,0,0,38111,37934,16816,604,714,824,2966,1000,604,500,500,500,0
27536,20000,1,3,1,53,3,4,3,4,3,4,15507,14974,14449,15116,14584,14206,0,0,1200,0,0,2230,1
27537,250000,1,1,1,51,3,4,4,4,4,4,2487,2487,2487,2487,2487,2487,0,0,0,0,0,0,1
27538,20000,1,4,3,53,0,0,0,0,0,0,18856,19840,18588,17650,18003,18390,1318,1298,1260,613,645,734,0
27539,240000,1,3,1,57,0,0,0,0,0,0,224736,230814,234047,164960,167934,171113,9573,7893,6151,5527,5708,5738,0
27540,50000,1,3,1,54,0,0,0,0,0,-1,47594,48611,49063,16908,13114,2280,2200,2343,1178,654,2280,390,1
27541,180000,1,3,1,65,0,-1,0,0,0,0,191309,174775,174704,176816,180911,123229,175100,7000,5000,5309,5288,3000,1
27544,250000,1,1,1,71,0,0,0,0,0,0,173907,177484,177946,159849,145461,141487,6504,6243,5446,4721,4385,7805,0
27543,30000,1,3,4,54,0,0,0,4,4,0,25686,27449,30286,29993,58134,28910,2500,3600,1390,0,1000,1500,0
27544,50000,1,3,1,55,0,0,0,0,0,4,40247,41384,49943,50414,30970,30364,1800,9331,1500,4549,0,1094,1
27545,20000,1,4,1,64,1,4,4,0,0,0,17539,18563,17984,18659,19035,20236,1614,0,1289,665,1491,0,0
27546,260000,1,3,1,54,0,0,0,0,0,0,187581,184144,140829,117445,114581,111726,7299,5375,4227,4054,3941,3626,1
27547,130000,1,3,1,54,-1,-1,-1,-4,-1,-1,193,2499,0,0,428,150,2520,0,0,428,150,285,0
27548,490000,1,4,1,51,1,-4,-1,4,0,0,-16,-16,5498,284,28688,26304,0,7504,0,28606,0,2499,1
27549,150000,1,3,1,54,4,4,4,4,4,-4,142903,152574,150080,47214,144864,148153,13314,2305,0,98828,4241,3625,1
27550,30000,1,3,1,53,1,4,4,4,4,4,18361,20250,19637,21705,21059,23716,2500,0,2403,0,3000,0,1
27551,50000,1,4,4,54,1,-4,-4,-4,-4,-4,0,0,0,0,0,0,0,0,0,0,0,0,1
27554,330000,1,3,1,53,0,0,0,0,0,0,141061,144526,148420,152341,149998,-4,3856,3926,3966,3000,4,0,0
27553,330000,1,4,1,54,0,0,0,0,0,0,171004,173360,175958,178468,181544,184338,6199,6386,6435,7000,6688,6688,0
27554,140000,1,3,1,56,4,0,0,0,0,0,90464,93167,94370,95894,91600,93347,4214,3600,3258,3313,3258,3223,1
